tipster_id,sport_id,bookie_id,bet_type,sub_type,competition,event,pick,stake,odds,event_date,analysis,screenshot_path,status,result,profit
7,7,5,long_term,combined,Champions League,PSG - Marseille,Más de 2.5 goles,1.33,1.86,2023-09-16 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,-1.33,-1.33
7,7,2,live,simple,Ligue 1,PSG - Marseille,Gana local,1.12,1.55,2023-09-27 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.62,0.62
7,7,1,pre_match,simple,Premier League,Juventus - AC Milan,Gana visitante,0.55,2.85,2023-09-22 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,1.02,1.02
7,7,2,live,simple,Premier League,PSG - Marseille,Más de 5.5 tiros de esquina,0.88,2.37,2023-09-01 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,-0.88,-0.88
7,7,5,long_term,combined,Champions League,PSG - Marseille,Gana visitante,1.39,1.61,2023-09-12 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.85,0.85
7,7,10,live,combined,Premier League,Bayern - Dortmund,Más de 5.5 tiros de esquina,0.84,2.2,2023-09-24 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
7,7,10,pre_match,combined,Bundesliga,PSG - Marseille,Más de 5.5 tiros de esquina,1.64,2.47,2023-09-21 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,-1.64,-1.64
7,7,10,live,simple,Serie A,Juventus - AC Milan,Más de 2.5 goles,1.58,2.42,2023-09-18 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,-1.58,-1.58
7,7,9,long_term,simple,Serie A,Bayern - Dortmund,Más de 5.5 tiros de esquina,1.76,2.12,2023-09-21 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,1.97,1.97
7,7,7,pre_match,combined,Clasificación Eurocopa,Bayern - Dortmund,Gana local,1.54,2.84,2023-09-28 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
7,7,10,live,simple,Champions League,PSG - Marseille,Ambos marcan,1.61,2.9,2023-09-07 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
7,7,3,long_term,simple,Ligue 1,PSG - Marseille,Ambos marcan,1.59,1.92,2023-09-21 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
7,7,8,live,combined,LaLiga EA Sports,Bayern - Dortmund,Menos de 3.5 goles,1.76,1.6,2023-09-23 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,-1.76,-1.76
7,7,2,pre_match,simple,LaLiga EA Sports,Manchester City - Liverpool,Gana local,0.96,2.33,2023-09-13 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
7,7,6,long_term,combined,Bundesliga,Juventus - AC Milan,Gana local,1.56,2.51,2023-09-30 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
7,7,3,live,combined,Bundesliga,Manchester City - Liverpool,Más de 5.5 tiros de esquina,1.09,1.93,2023-09-01 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,-1.09,-1.09
8,7,7,live,combined,Ligue 1,Juventus - AC Milan,Gana visitante,1.66,2.55,2023-09-27 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
8,7,6,long_term,simple,LaLiga EA Sports,PSG - Marseille,Ambos marcan,1.55,2.07,2023-09-08 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
8,7,4,long_term,simple,Bundesliga,Juventus - AC Milan,Empate,1.96,2.42,2023-09-19 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
8,7,8,long_term,simple,Premier League,Bayern - Dortmund,Ambos marcan,1.23,1.76,2023-09-14 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
8,7,4,live,combined,Serie A,Bayern - Dortmund,Más de 2.5 goles,1.34,1.91,2023-09-22 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
8,7,6,live,simple,Ligue 1,Manchester City - Liverpool,Ambos marcan,1.6,1.54,2023-09-21 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
9,7,6,long_term,simple,Ligue 1,Real Madrid - Barcelona,Gana visitante,0.73,2.7,2023-09-08 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,1.24,1.24
9,7,10,live,simple,Bundesliga,Bayern - Dortmund,Gana local,1.43,2.9,2023-09-07 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
9,7,9,long_term,simple,Clasificación Eurocopa,PSG - Marseille,Ambos marcan,0.6,1.56,2023-09-23 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
9,7,1,live,combined,Serie A,Real Madrid - Barcelona,Ambos marcan,1.78,2.31,2023-09-28 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
9,7,8,live,simple,Bundesliga,Real Madrid - Barcelona,Menos de 3.5 goles,0.53,2.45,2023-09-10 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.77,0.77
9,7,1,long_term,simple,Serie A,Juventus - AC Milan,Más de 2.5 goles,0.61,1.8,2023-09-09 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.49,0.49
9,7,6,pre_match,combined,Serie A,PSG - Marseille,Gana local,0.58,2.84,2023-09-03 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,1.07,1.07
9,7,5,long_term,combined,Bundesliga,Manchester City - Liverpool,Empate,0.63,2.85,2023-09-12 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,1.17,1.17
9,7,8,long_term,simple,Serie A,Bayern - Dortmund,Más de 5.5 tiros de esquina,1.3,1.99,2023-09-28 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
9,7,8,long_term,combined,LaLiga EA Sports,Juventus - AC Milan,Más de 2.5 goles,1.46,2.17,2023-09-14 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,1.71,1.71
9,7,10,pre_match,combined,Serie A,Bayern - Dortmund,Más de 5.5 tiros de esquina,1.75,2.0,2023-09-27 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
9,7,8,pre_match,simple,Champions League,Manchester City - Liverpool,Más de 2.5 goles,1.96,2.24,2023-09-02 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
9,7,6,live,simple,Serie A,Bayern - Dortmund,Gana visitante,1.69,2.69,2023-09-28 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,-1.69,-1.69
9,7,10,long_term,simple,Premier League,PSG - Marseille,Ambos marcan,1.93,2.09,2023-09-26 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,2.1,2.1
9,7,1,pre_match,simple,Ligue 1,Real Madrid - Barcelona,Gana visitante,1.4,2.17,2023-09-20 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
9,7,10,live,simple,LaLiga EA Sports,PSG - Marseille,Más de 2.5 goles,0.72,1.97,2023-09-08 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,0.7,0.7
10,7,7,long_term,combined,LaLiga EA Sports,Manchester City - Liverpool,Gana visitante,1.83,1.66,2023-09-22 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,1.21,1.21
10,7,9,long_term,simple,Bundesliga,Manchester City - Liverpool,Más de 2.5 goles,0.74,2.55,2023-09-30 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
10,7,5,pre_match,combined,Bundesliga,Real Madrid - Barcelona,Más de 2.5 goles,1.11,2.2,2023-09-01 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
10,7,1,long_term,simple,Premier League,PSG - Marseille,Empate,1.92,2.03,2023-10-01 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
10,7,4,long_term,combined,Serie A,Real Madrid - Barcelona,Gana local,0.88,1.59,2023-09-03 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
10,7,4,live,combined,Clasificación Eurocopa,PSG - Marseille,Empate,1.99,2.55,2023-09-19 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.99,-1.99
10,7,10,live,simple,Champions League,Bayern - Dortmund,Menos de 3.5 goles,1.44,2.82,2023-09-06 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,2.62,2.62
10,7,2,pre_match,simple,Clasificación Eurocopa,PSG - Marseille,Más de 2.5 goles,0.99,2.2,2023-09-12 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-0.99,-0.99
10,7,1,pre_match,combined,LaLiga EA Sports,Bayern - Dortmund,Gana visitante,1.69,1.81,2023-09-25 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,1.37,1.37
10,7,8,pre_match,combined,LaLiga EA Sports,PSG - Marseille,Más de 2.5 goles,1.82,1.65,2023-09-18 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,1.18,1.18
10,7,6,pre_match,simple,Champions League,Juventus - AC Milan,Más de 5.5 tiros de esquina,0.75,2.65,2023-09-26 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,1.24,1.24
10,7,7,long_term,combined,Bundesliga,Juventus - AC Milan,Más de 5.5 tiros de esquina,1.65,2.2,2023-09-30 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
10,7,10,live,combined,Premier League,Bayern - Dortmund,Gana visitante,0.81,2.09,2023-09-22 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-0.81,-0.81
11,7,5,live,simple,Premier League,PSG - Marseille,Más de 5.5 tiros de esquina,0.56,1.51,2023-09-26 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,0.29,0.29
11,7,7,live,simple,Champions League,Real Madrid - Barcelona,Más de 5.5 tiros de esquina,1.55,2.45,2023-09-22 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
11,7,8,pre_match,simple,Bundesliga,Real Madrid - Barcelona,Empate,1.66,1.81,2023-09-12 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,1.34,1.34
11,7,4,long_term,simple,Ligue 1,Juventus - AC Milan,Menos de 3.5 goles,1.08,2.59,2023-09-09 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
11,7,2,live,combined,LaLiga EA Sports,PSG - Marseille,Ambos marcan,1.13,1.77,2023-09-01 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
11,7,8,pre_match,combined,Serie A,Bayern - Dortmund,Más de 2.5 goles,0.57,2.75,2023-09-24 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
11,7,8,long_term,combined,Premier League,Juventus - AC Milan,Menos de 3.5 goles,1.93,2.49,2023-09-22 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,2.88,2.88
11,7,10,live,simple,Bundesliga,Bayern - Dortmund,Empate,0.62,1.99,2023-09-21 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-0.62,-0.62
11,7,10,pre_match,simple,Ligue 1,Bayern - Dortmund,Ambos marcan,1.5,2.93,2023-09-24 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
11,7,8,long_term,combined,LaLiga EA Sports,Juventus - AC Milan,Más de 2.5 goles,1.42,1.84,2023-09-12 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
11,7,8,pre_match,simple,Serie A,Bayern - Dortmund,Más de 5.5 tiros de esquina,0.77,2.28,2023-09-02 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
11,7,7,live,combined,Serie A,Bayern - Dortmund,Empate,1.36,2.24,2023-10-01 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
11,7,10,live,combined,Premier League,Manchester City - Liverpool,Empate,1.16,2.05,2023-09-06 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
11,7,1,live,combined,Clasificación Eurocopa,Juventus - AC Milan,Más de 5.5 tiros de esquina,1.76,2.95,2023-09-15 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
11,7,1,pre_match,combined,Serie A,Bayern - Dortmund,Ambos marcan,1.71,2.81,2023-09-26 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
11,7,1,long_term,combined,Premier League,Juventus - AC Milan,Ambos marcan,0.62,2.43,2023-09-17 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,0.89,0.89
12,7,7,pre_match,simple,Serie A,PSG - Marseille,Empate,0.66,1.88,2023-09-19 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,0.58,0.58
12,7,10,long_term,combined,Clasificación Eurocopa,Real Madrid - Barcelona,Más de 5.5 tiros de esquina,1.76,1.53,2023-09-17 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
12,7,1,live,simple,Ligue 1,Juventus - AC Milan,Menos de 3.5 goles,1.81,2.55,2023-09-30 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
12,7,8,long_term,simple,Bundesliga,Bayern - Dortmund,Empate,0.61,2.45,2023-09-10 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
12,7,3,live,simple,Ligue 1,Real Madrid - Barcelona,Menos de 3.5 goles,1.57,1.73,2023-09-08 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
12,7,5,long_term,combined,Champions League,Manchester City - Liverpool,Gana visitante,1.25,1.81,2023-09-22 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
12,7,4,long_term,combined,Champions League,PSG - Marseille,Más de 5.5 tiros de esquina,1.67,2.33,2023-09-27 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
12,7,4,live,simple,Premier League,Juventus - AC Milan,Ambos marcan,1.3,2.38,2023-09-05 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
12,7,6,live,combined,Clasificación Eurocopa,Bayern - Dortmund,Gana visitante,1.86,2.38,2023-09-26 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
12,7,6,pre_match,combined,Champions League,PSG - Marseille,Más de 5.5 tiros de esquina,1.13,1.77,2023-09-07 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,0.87,0.87
12,7,1,live,simple,Premier League,Juventus - AC Milan,Más de 5.5 tiros de esquina,1.66,2.43,2023-09-14 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.66,-1.66
12,7,9,live,simple,Bundesliga,Bayern - Dortmund,Ambos marcan,0.54,2.35,2023-09-27 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
12,7,7,live,combined,Serie A,Real Madrid - Barcelona,Más de 5.5 tiros de esquina,1.93,2.62,2023-09-17 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,3.13,3.13
12,7,5,pre_match,simple,Bundesliga,Real Madrid - Barcelona,Más de 5.5 tiros de esquina,1.71,1.86,2023-09-11 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
13,7,7,pre_match,combined,Ligue 1,PSG - Marseille,Gana visitante,0.71,2.51,2023-10-01 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
13,7,10,pre_match,combined,LaLiga EA Sports,Manchester City - Liverpool,Menos de 3.5 goles,1.85,2.16,2023-09-21 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
13,7,5,live,combined,Premier League,PSG - Marseille,Más de 5.5 tiros de esquina,1.59,2.21,2023-09-02 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.59,-1.59
13,7,2,long_term,simple,Champions League,Manchester City - Liverpool,Gana local,1.72,1.89,2023-09-13 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.72,-1.72
13,7,5,long_term,combined,Clasificación Eurocopa,Real Madrid - Barcelona,Empate,1.44,2.52,2023-09-03 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,2.19,2.19
13,7,3,long_term,combined,Ligue 1,Manchester City - Liverpool,Menos de 3.5 goles,0.61,2.79,2023-09-28 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
13,7,10,pre_match,simple,Clasificación Eurocopa,Manchester City - Liverpool,Más de 2.5 goles,0.71,2.66,2023-09-03 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
13,7,4,live,combined,Premier League,Juventus - AC Milan,Ambos marcan,0.86,2.36,2023-09-26 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
13,7,2,live,simple,Premier League,PSG - Marseille,Gana visitante,1.66,1.93,2023-09-18 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
13,7,9,long_term,combined,Serie A,PSG - Marseille,Gana local,1.28,2.28,2023-09-24 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,1.64,1.64
13,7,8,live,simple,Bundesliga,Real Madrid - Barcelona,Gana local,1.56,2.1,2023-09-24 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.56,-1.56
13,7,2,pre_match,simple,LaLiga EA Sports,Real Madrid - Barcelona,Más de 2.5 goles,0.93,1.94,2023-09-25 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
13,7,8,live,combined,LaLiga EA Sports,Bayern - Dortmund,Más de 5.5 tiros de esquina,1.76,2.6,2023-09-04 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.76,-1.76
13,7,4,live,combined,LaLiga EA Sports,Real Madrid - Barcelona,Menos de 3.5 goles,0.69,2.5,2023-09-25 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,1.03,1.03
13,7,10,live,simple,Clasificación Eurocopa,PSG - Marseille,Menos de 3.5 goles,1.7,1.57,2023-09-13 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
13,7,7,long_term,combined,Premier League,Manchester City - Liverpool,Empate,1.32,2.91,2023-09-12 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,2.52,2.52
14,7,8,long_term,simple,Serie A,Manchester City - Liverpool,Gana visitante,1.45,2.07,2023-09-15 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,1.55,1.55
14,7,8,live,simple,Premier League,Manchester City - Liverpool,Gana local,1.23,2.15,2023-10-01 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
14,7,8,pre_match,combined,Premier League,Bayern - Dortmund,Ambos marcan,1.44,2.24,2023-09-07 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.44,-1.44
14,7,1,live,combined,Champions League,Juventus - AC Milan,Gana visitante,1.77,1.85,2023-09-21 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,lost,-1.77,-1.77
14,7,9,long_term,combined,Clasificación Eurocopa,Real Madrid - Barcelona,Más de 2.5 goles,0.63,2.12,2023-09-02 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,0.71,0.71
14,7,10,pre_match,simple,Ligue 1,Manchester City - Liverpool,Empate,0.7,2.26,2023-09-01 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
14,7,9,long_term,combined,Champions League,Bayern - Dortmund,Menos de 3.5 goles,1.52,2.19,2023-09-20 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
14,7,2,pre_match,combined,Serie A,Manchester City - Liverpool,Más de 5.5 tiros de esquina,1.09,1.96,2023-09-09 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,void,0.0,0.0
14,7,10,live,simple,Bundesliga,Juventus - AC Milan,Más de 2.5 goles,1.59,2.13,2023-09-15 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,pending,0.0,0.0
14,7,5,long_term,simple,Clasificación Eurocopa,Bayern - Dortmund,Más de 5.5 tiros de esquina,1.11,2.72,2023-09-25 00:00:00,Análisis generado automáticamente.,picks/1/placeholder.webp,won,1.91,1.91
